uniProtID,accession,label,existence,species,history
NQO5_PARDE,P29917,0,Evidence at protein level,Paracoccus denitrificans,"{'firstPublicDate': '1993-04-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 102, 'sequenceVersion': 3}"
GANA_CELJU,P48841,0,Evidence at protein level,Cellvibrio japonicus,"{'firstPublicDate': '1996-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-02-01', 'entryVersion': 102, 'sequenceVersion': 1}"
GUNC_CELJU,P27033,0,Evidence at protein level,Cellvibrio japonicus,"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2010-04-20', 'entryVersion': 136, 'sequenceVersion': 2}"
PHAZ_PSEFL,Q51718,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '2002-06-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 64, 'sequenceVersion': 1}"
XYNB_CELJU,P23030,0,Evidence at protein level,Cellvibrio japonicus,"{'firstPublicDate': '1991-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2010-04-20', 'entryVersion': 133, 'sequenceVersion': 2}"
ACP_RHIME,P19372,0,Evidence at protein level,Rhizobium meliloti,"{'firstPublicDate': '1990-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 134, 'sequenceVersion': 2}"
BGAL_RHIML,Q59750,0,Evidence at protein level,Rhizobium meliloti,"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 92, 'sequenceVersion': 1}"
DAPA_RHIML,Q07607,0,Evidence at protein level,Rhizobium meliloti,"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2013-02-06', 'entryVersion': 96, 'sequenceVersion': 2}"
RPOA_RHIME,Q925Z2,0,Evidence at protein level,Rhizobium meliloti,"{'firstPublicDate': '2002-03-27', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-12-01', 'entryVersion': 119, 'sequenceVersion': 1}"
RL23_YEREN,P0C2N0,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '2007-04-03', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-04-03', 'entryVersion': 59, 'sequenceVersion': 1}"
YOPE_YEREN,P31492,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1993-07-01', 'entryVersion': 92, 'sequenceVersion': 1}"
YSCA_YEREN,P0C2M7,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '2007-04-03', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-04-03', 'entryVersion': 35, 'sequenceVersion': 1}"
SCTN_YEREN,P40290,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-02-01', 'entryVersion': 124, 'sequenceVersion': 1}"
ARNA_YERPS,Q93PD8,0,Evidence at transcript level,Yersinia pseudotuberculosis serotype I,"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-12-01', 'entryVersion': 126, 'sequenceVersion': 1}"
ARNB_YERPS,Q7BF87,0,Evidence at transcript level,Yersinia pseudotuberculosis serotype I,"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 107, 'sequenceVersion': 1}"
ARNC_YERPS,Q93PD9,0,Evidence at transcript level,Yersinia pseudotuberculosis serotype I,"{'firstPublicDate': '2005-06-21', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-12-01', 'entryVersion': 114, 'sequenceVersion': 1}"
ARND_YERPS,Q7BF86,0,Evidence at transcript level,Yersinia pseudotuberculosis serotype I,"{'firstPublicDate': '2009-09-22', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 98, 'sequenceVersion': 1}"
ARNE_YERPS,Q66A07,0,Evidence at transcript level,Yersinia pseudotuberculosis serotype I,"{'firstPublicDate': '2009-09-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-10-11', 'entryVersion': 86, 'sequenceVersion': 1}"
ARNF_YERPS,Q93PD4,0,Evidence at transcript level,Yersinia pseudotuberculosis serotype I,"{'firstPublicDate': '2002-02-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-11-23', 'entryVersion': 102, 'sequenceVersion': 2}"
ARNT_YERPS,Q66A06,0,Evidence at transcript level,Yersinia pseudotuberculosis serotype I,"{'firstPublicDate': '2005-07-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-10-11', 'entryVersion': 97, 'sequenceVersion': 1}"
SLYA_YERPY,B1JJ73,0,Evidence at protein level,Yersinia pseudotuberculosis serotype O:3,"{'firstPublicDate': '2009-07-28', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2008-04-29', 'entryVersion': 87, 'sequenceVersion': 1}"
YOPJ_YERPY,P0DUD0,0,Evidence at protein level,Yersinia pseudotuberculosis serotype O:3,"{'firstPublicDate': '2020-12-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2020-12-02', 'entryVersion': 6, 'sequenceVersion': 1}"
TFDD_DELAC,Q9RNZ9,0,Evidence at protein level,Delftia acidovorans,"{'firstPublicDate': '2004-03-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-03-01', 'entryVersion': 88, 'sequenceVersion': 2}"
LUXY_ALIFS,P21578,0,Evidence at protein level,Aliivibrio fischeri,"{'firstPublicDate': '1991-05-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1991-05-01', 'entryVersion': 84, 'sequenceVersion': 1}"
DEF_LEPIN,Q93LE9,0,Evidence at protein level,Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai,"{'firstPublicDate': '2002-09-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-12-01', 'entryVersion': 128, 'sequenceVersion': 1}"
VIRBA_AGRFC,P17800,0,Evidence at protein level,Agrobacterium fabrum,"{'firstPublicDate': '1990-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1990-11-01', 'entryVersion': 123, 'sequenceVersion': 2}"
GLMU_YERPE,Q8Z9S7,0,Evidence at protein level,Yersinia pestis,"{'firstPublicDate': '2006-05-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-03-01', 'entryVersion': 129, 'sequenceVersion': 1}"
LSRG_YERPE,Q7CG46,0,Evidence at protein level,Yersinia pestis,"{'firstPublicDate': '2008-10-14', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 98, 'sequenceVersion': 1}"
YMOA_YERPE,P0A3X0,0,Evidence at protein level,Yersinia pestis,"{'firstPublicDate': '2005-03-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-03-15', 'entryVersion': 93, 'sequenceVersion': 1}"
APEB_PSEAE,Q9HYZ3,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2001-10-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 119, 'sequenceVersion': 1}"
ARGB_PSEAE,Q9HTN2,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2002-06-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 139, 'sequenceVersion': 3}"
CCPR_PSEAE,P14532,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '1990-01-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 166, 'sequenceVersion': 2}"
COAX_PSEAE,Q9HWC1,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2006-12-12', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 115, 'sequenceVersion': 1}"
COQ7_PSEAE,Q9I5R6,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2008-06-10', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 111, 'sequenceVersion': 1}"
CYC4_PSEAE,P00106,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '1986-07-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-12-08', 'entryVersion': 133, 'sequenceVersion': 3}"
DXS_PSEAE,Q9KGU7,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 128, 'sequenceVersion': 1}"
ESTA_PSEAE,O33407,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2004-12-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-01-01', 'entryVersion': 137, 'sequenceVersion': 1}"
FABZ_PSEAE,Q9HXY7,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 117, 'sequenceVersion': 1}"
FETP_PSEAE,Q9HU36,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2003-07-25', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 102, 'sequenceVersion': 1}"
FMP1_PSEAI,P17838,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '1990-08-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1990-08-01', 'entryVersion': 98, 'sequenceVersion': 1}"
GMHA_PSEAB,Q02H15,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2008-01-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2006-11-14', 'entryVersion': 82, 'sequenceVersion': 1}"
GSPN_PSEAE,Q51575,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 103, 'sequenceVersion': 1}"
IHFA_PSEAE,Q51472,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 140, 'sequenceVersion': 3}"
ILVC_PSEAE,Q9HVA2,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2001-08-29', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 135, 'sequenceVersion': 1}"
LOX_PSEAI,Q8RNT4,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2004-05-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2010-06-15', 'entryVersion': 80, 'sequenceVersion': 2}"
LPXC_PSEAE,P47205,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '1996-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-12-08', 'entryVersion': 141, 'sequenceVersion': 2}"
MERR_PSEAI,P0A183,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '1988-01-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1988-01-01', 'entryVersion': 86, 'sequenceVersion': 1}"
MIAA_PSEAE,Q9HUL9,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2002-05-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 122, 'sequenceVersion': 1}"
NADD_PSEAE,Q9HX21,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 126, 'sequenceVersion': 1}"
OADC_PSEAE,Q9HUU1,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2009-02-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 108, 'sequenceVersion': 1}"
P5217_PSEAE,Q9HTX3,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2005-09-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 92, 'sequenceVersion': 1}"
PHZB2_PSEAB,Q02L47,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2015-01-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2006-11-14', 'entryVersion': 58, 'sequenceVersion': 1}"
PORF_PSEAE,P13794,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '1990-01-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1990-01-01', 'entryVersion': 141, 'sequenceVersion': 1}"
PYRF_PSEAE,Q59654,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-12-08', 'entryVersion': 129, 'sequenceVersion': 2}"
RL32_PSEAE,Q9HZN4,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2001-04-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 108, 'sequenceVersion': 3}"
RNT_PSEAE,Q9HY82,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 109, 'sequenceVersion': 1}"
RRAAH_PSEAB,Q02KR3,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2008-01-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2006-11-14', 'entryVersion': 77, 'sequenceVersion': 1}"
RS20_PSEAE,Q9HVM1,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2001-12-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 109, 'sequenceVersion': 3}"
RS21_PSEAE,Q9I5V8,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2001-05-04', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 112, 'sequenceVersion': 3}"
TOLA_PSEAE,P50600,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-12-08', 'entryVersion': 124, 'sequenceVersion': 2}"
Y3463_PSEAE,Q9HYE3,0,Evidence at protein level,Pseudomonas aeruginosa,"{'firstPublicDate': '2003-07-25', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 96, 'sequenceVersion': 1}"
ACPS_VIBCH,Q9KPB6,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2002-03-27', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 114, 'sequenceVersion': 1}"
APAG_VIBCH,Q9KUS3,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2004-07-19', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 99, 'sequenceVersion': 1}"
E4PD_VIBC3,A5F9G1,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2008-02-26', 'entryVersion': 89, 'sequenceVersion': 2}"
G6PI_VIBCH,Q9KUY4,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2001-11-02', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 112, 'sequenceVersion': 1}"
HFQ_VIBCH,Q9KV11,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2001-08-29', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 110, 'sequenceVersion': 1}"
HSCB_VIBCH,Q9KTX9,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2003-07-19', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 110, 'sequenceVersion': 1}"
HTPG_VIBCH,P22359,0,Evidence at transcript level,Vibrio cholerae serotype O1,"{'firstPublicDate': '1991-08-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 139, 'sequenceVersion': 2}"
HUTG_VIBCH,Q9KSQ2,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2003-11-28', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 114, 'sequenceVersion': 1}"
KDSA_VIBC3,A5F692,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-06-12', 'entryVersion': 84, 'sequenceVersion': 1}"
LAMB_VIBCH,Q56652,0,Evidence at transcript level,Vibrio cholerae serotype O1,"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 123, 'sequenceVersion': 1}"
LUXO_VIBCH,Q9KT84,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2004-07-19', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 129, 'sequenceVersion': 1}"
MTNN_VIBC3,A5F5R2,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2009-01-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-06-12', 'entryVersion': 86, 'sequenceVersion': 1}"
NAGZ_VIBCH,Q9KU37,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2001-05-04', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 130, 'sequenceVersion': 1}"
NANH_VIBC3,A5F7A4,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2008-03-18', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2008-03-18', 'entryVersion': 92, 'sequenceVersion': 2}"
NHAB_VIBCH,Q9KQU7,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2008-05-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 97, 'sequenceVersion': 1}"
METXA_LEPIN,Q8F4I0,0,Evidence at protein level,Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai,"{'firstPublicDate': '2003-04-23', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 110, 'sequenceVersion': 1}"
AERA_AERHY,P09167,0,Evidence at protein level,Aeromonas hydrophila,"{'firstPublicDate': '1989-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1992-12-01', 'entryVersion': 131, 'sequenceVersion': 2}"
TCPA_VIBCL,P23024,0,Evidence at protein level,Vibrio cholerae,"{'firstPublicDate': '1991-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1991-11-01', 'entryVersion': 108, 'sequenceVersion': 1}"
TIG_VIBCH,Q9KQS5,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2001-01-11', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 126, 'sequenceVersion': 1}"
UNG_VIBCH,Q9KPK8,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2002-11-08', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 116, 'sequenceVersion': 1}"
VIUB_VIBC3,A5F660,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2008-03-18', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-06-12', 'entryVersion': 77, 'sequenceVersion': 1}"
NCPP_VIBCH,Q9KU27,0,Evidence at protein level,Vibrio cholerae serotype O1,"{'firstPublicDate': '2003-06-06', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 98, 'sequenceVersion': 1}"
BADR_RHOPA,O07458,0,Evidence at protein level,Rhodopseudomonas palustris,"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-07-01', 'entryVersion': 118, 'sequenceVersion': 1}"
LHA2_RHOPA,P35102,0,Evidence at protein level,Rhodopseudomonas palustris,"{'firstPublicDate': '1994-02-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1994-02-01', 'entryVersion': 119, 'sequenceVersion': 1}"
RL13_RHOPA,Q6N651,0,Evidence at protein level,Rhodopseudomonas palustris,"{'firstPublicDate': '2006-02-21', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 97, 'sequenceVersion': 1}"
RL14_RHOPA,Q6N4U4,0,Evidence at protein level,Rhodopseudomonas palustris,"{'firstPublicDate': '2006-02-21', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 104, 'sequenceVersion': 1}"
RL15_RHOPA,Q6N4V2,0,Evidence at protein level,Rhodopseudomonas palustris,"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 95, 'sequenceVersion': 1}"
